model_name,feature,attribution_mean_abs,attribution_signed_mean,rank
structured_mlp,Q_Amp_V2,0.1433851532638073,0.04298053588718176,14
structured_mlp,R_Amp_aVR,0.13796268217265606,-0.00897391140460968,15
structured_mlp,QRS_Dur_I,0.13682315684854984,-0.003783030086196959,16
structured_mlp,Q_Amp_II,0.13670476277669272,0.027248192578554153,17
structured_mlp,PQ_Int_III,0.135418557561934,0.01489335484802723,18
structured_mlp,R_Amp_I,0.13333361595869064,0.008374596945941448,19
structured_mlp,PR_Int_V1,0.12982075288891792,-0.023663231171667576,20
structured_mlp,QRS_Dur_I_iqr,0.12811467051506042,0.004428545478731394,21
structured_mlp,PQ_Int_V2,0.1273373942822218,0.03720491658896208,22
structured_mlp,S_Amp_V2_iqr,0.12691013514995575,0.09034473448991776,23
structured_mlp,R_Amp_aVF,0.12475375086069107,-0.015083903446793556,24
structured_mlp,T_DurFull_V2,0.1221043411642313,-0.012124425149522722,25
structured_mlp,S_Amp_V1,0.12187508245309193,0.06301585460702579,26
structured_mlp,R_Amp_V6,0.12109107337892056,0.02145545557141304,27
structured_mlp,QRS_Dur_aVF,0.11826083809137344,0.003960851579904556,28
structured_mlp,PQ_Int_II,0.11754828318953514,-0.04001934174448252,29
structured_mlp,PR_Int_aVL,0.1175306960940361,-0.07270516455173492,30
structured_mlp,T_DurFull_aVF,0.11717936396598816,-0.002053644275292754,31
structured_mlp,Q_Amp_V1,0.11703330650925636,-0.005914068635320291,32
structured_mlp,S_Amp_aVF,0.1154498780767123,-0.0002342363198598226,33
structured_mlp,R_Amp_V2,0.11523554474115372,0.07653496414422989,34
structured_mlp,S_Amp_V2,0.11411174635092418,0.018248379230499268,35
structured_mlp,S_Amp_V6,0.11409773677587509,-0.015329870395362377,36
structured_mlp,T_Amp_aVF,0.11384477466344833,-0.021195903420448303,37
structured_mlp,T_DurFull_III,0.11327336728572845,-0.006966477259993553,38
structured_mlp,T_Amp_I,0.11145012825727463,-0.06134037673473358,39
structured_mlp,T_DurFull_V5_iqr,0.1107964739203453,-0.032740768045186996,40
structured_mlp,T_Amp_V1,0.10989883542060852,0.04083183780312538,41
structured_mlp,QRS_Dur_III,0.10957976803183556,-0.05071152187883854,42
structured_mlp,T_DurFull_aVR,0.10829204320907593,-0.010844610476245483,43
structured_mlp,HA__Global,0.10619489848613739,0.050800797529518604,44
structured_mlp,QRS_Dur_aVL,0.10611207038164139,-0.010600116103887558,45
structured_mlp,P_Dur_Global,0.10451243072748184,-0.03175538871437311,46
structured_mlp,P_DurFull_V3_iqr,0.10411442071199417,-0.00692208856344223,47
structured_mlp,P_Amp_aVL_iqr,0.10390853881835938,0.01263518383105596,48
structured_mlp,S_Amp_V4_iqr,0.10368568822741508,-0.0030376575887203217,49
structured_mlp,R_Amp_V4,0.10198017209768295,0.07025598734617233,50
structured_mlp,ST_Elev_V1,0.1013714149594307,-0.010667881928384304,51
structured_mlp,R_Amp_V3,0.10043247044086456,-0.01371869444847107,52
structured_mlp,Q_Amp_III,0.09916317214568456,0.014717591305573782,53
structured_mlp,T_DurFull_V4_iqr,0.09822497516870499,-0.07443874329328537,54
structured_mlp,S_Amp_III,0.09752126783132553,0.031378580878178276,55
structured_mlp,P_Morph_V2,0.09680109471082687,0.07840406894683838,56
structured_mlp,PQ_Int_aVR,0.09634816274046898,-0.005607090890407562,57
structured_mlp,QT_IntCorr_aVR,0.09613252431154251,0.010058355517685413,58
structured_mlp,QT_Int_aVF,0.09585129097104073,0.005524624953977764,59
structured_mlp,QRS_Dur_V1_iqr,0.09440826717764139,0.00795894325710833,60
structured_mlp,T_DurFull_aVL_iqr,0.09394883612791698,0.007110660895705223,61
structured_mlp,T_DurFull_V4,0.09160994738340378,-0.025753704831004143,62
structured_mlp,S_Amp_aVL_iqr,0.09057000651955605,0.020748079754412174,63
structured_mlp,T_DurFull_V3,0.09000995755195618,0.019187752157449722,64
structured_mlp,T_DurFull_V1,0.08959464604655902,0.007307850833361347,65
structured_mlp,T_Amp_II,0.08905112743377686,-0.02643127180635929,66
structured_mlp,P_DurFull_V4,0.08889702707529068,0.04550713300704956,67
structured_mlp,PQ_Int_I,0.0881730504333973,0.039230440743267536,68
structured_mlp,ST_Elev_aVR,0.0879344642162323,-0.042337801307439804,69
structured_mlp,QRS_Dur_V3,0.08787407726049423,-0.04732424020767212,70
structured_mlp,P_Amp_III_iqr,0.08625314384698868,0.07234783098101616,71
structured_mlp,T_DurFull_aVL,0.08625280857086182,-0.030706156976521015,72
structured_mlp,P_DurFull_aVF,0.08610260486602783,0.03671467676758766,73
structured_mlp,QT_IntCorr_aVF,0.08577112480998039,0.008602007292211056,74
structured_mlp,Q_Amp_aVL,0.08553081005811691,0.009914303198456764,75
structured_mlp,ST_Elev_V6,0.08539483696222305,-0.028284039348363876,76
structured_mlp,QRS_Dur_Global,0.08531409253676732,0.02403486395875613,77
structured_mlp,T_Dur_Global,0.0847874153405428,-0.011422233656048775,78
structured_mlp,Q_Amp_aVL_iqr,0.08472665399312973,-0.039438385516405106,79
structured_mlp,T_Amp_V6,0.08460533618927002,-0.03350471006706357,80
