model_name,probability_mode,coverage,uncertainty_score,referred_n,referral_fraction,mean_predicted_labels_per_record,mean_entropy,mean_margin_uncertainty,error_rate_if_available,NORM_prevalence,MI_prevalence,STTC_prevalence,CD_prevalence,HYP_prevalence
signal_embedding_mlp,temperature_scaled,0.6,entropy_macro,904,0.4112829845313921,1.8086283185840708,0.4197851518647678,-0.0818881304043134,0.709070796460177,0.2256637168141592,0.3694690265486726,0.3816371681415929,0.2776548672566372,0.1869469026548672
signal_embedding_mlp,temperature_scaled,0.5,entropy_macro,1143,0.5200181983621474,1.7515310586176729,0.3971212028491828,-0.0881906932150093,0.6815398075240595,0.2449693788276465,0.3595800524934383,0.3613298337707786,0.2808398950131233,0.1732283464566929
signal_embedding_mlp,temperature_scaled,1.0,entropy_max,0,0.0,,,,,,,,,
signal_embedding_mlp,temperature_scaled,0.9,entropy_max,236,0.1073703366696997,1.7754237288135593,0.4286540402833437,-0.0814136968183022,0.7627118644067796,0.2033898305084746,0.3940677966101695,0.3644067796610169,0.3050847457627119,0.1652542372881356
signal_embedding_mlp,temperature_scaled,0.8,entropy_max,437,0.1988171064604185,1.8695652173913044,0.4244352547460429,-0.0814034219414194,0.7643020594965675,0.2036613272311213,0.3867276887871853,0.3707093821510298,0.3089244851258581,0.1945080091533181
signal_embedding_mlp,temperature_scaled,0.7,entropy_max,649,0.2952684258416742,1.9152542372881356,0.4149487368361382,-0.0875490704402924,0.7704160246533128,0.2280431432973806,0.3790446841294299,0.349768875192604,0.3050847457627119,0.1910631741140215
signal_embedding_mlp,temperature_scaled,0.6,entropy_max,886,0.4030937215650591,1.855530474040632,0.402890602388492,-0.0917173983310501,0.7358916478555305,0.2415349887133182,0.3600451467268623,0.3510158013544018,0.3115124153498871,0.1794582392776523
signal_embedding_mlp,temperature_scaled,0.5,entropy_max,1123,0.510919017288444,1.789848619768477,0.3891505948678634,-0.0950573078161515,0.699020480854853,0.2528940338379341,0.3455031166518255,0.3374888691006233,0.321460373998219,0.1736420302760463
signal_embedding_mlp,temperature_scaled,1.0,margin_uncertainty,0,0.0,,,,,,,,,
signal_embedding_mlp,temperature_scaled,0.9,margin_uncertainty,201,0.0914467697907188,1.771144278606965,0.4077343341954011,-0.0089921980794098,0.7910447761194029,0.2189054726368159,0.3930348258706467,0.3283582089552239,0.308457711442786,0.1144278606965174
signal_embedding_mlp,temperature_scaled,0.8,margin_uncertainty,402,0.1828935395814376,1.7810945273631842,0.3978302350592375,-0.0188777046154506,0.7587064676616916,0.2313432835820895,0.3681592039800995,0.3159203980099502,0.3208955223880597,0.1343283582089552
signal_embedding_mlp,temperature_scaled,0.7,margin_uncertainty,592,0.2693357597816196,1.7516891891891893,0.3885877515487842,-0.0291522484622159,0.7297297297297297,0.2280405405405405,0.3614864864864865,0.3108108108108108,0.339527027027027,0.143581081081081
signal_embedding_mlp,temperature_scaled,0.6,margin_uncertainty,815,0.3707916287534122,1.6895705521472393,0.3777852091709671,-0.0415133926118459,0.6711656441717792,0.2466257668711656,0.3533742331288343,0.30920245398773,0.3288343558282208,0.1423312883435583
signal_embedding_mlp,temperature_scaled,0.5,margin_uncertainty,1062,0.4831665150136487,1.6299435028248588,0.365006306927316,-0.0555820439637102,0.6346516007532956,0.2702448210922787,0.3408662900188324,0.300376647834275,0.2994350282485876,0.1346516007532956
structured_mlp,raw,1.0,entropy_macro,0,0.0,,,,,,,,,
structured_mlp,raw,0.9,entropy_macro,180,0.0818926296633303,2.1055555555555556,0.5154782788877054,-0.0583529709444444,0.7833333333333333,0.1611111111111111,0.3944444444444444,0.4611111111111111,0.35,0.25
structured_mlp,raw,0.8,entropy_macro,448,0.2038216560509554,1.9352678571428572,0.4655432935079587,-0.0711633602790178,0.75,0.1495535714285714,0.3883928571428571,0.4352678571428571,0.3348214285714285,0.2008928571428571
structured_mlp,raw,0.7,entropy_macro,663,0.3016378525932666,1.8340874811463048,0.4392339062481732,-0.0792073993876319,0.7134238310708899,0.171945701357466,0.3770739064856712,0.4238310708898944,0.3092006033182504,0.196078431372549
structured_mlp,raw,0.6,entropy_macro,901,0.4099181073703367,1.7447280799112097,0.4140606279076538,-0.0867564254217536,0.6803551609322974,0.1920088790233074,0.3596004439511653,0.4051054384017758,0.2918978912319644,0.1942286348501664
structured_mlp,raw,0.5,entropy_macro,1105,0.502729754322111,1.706787330316742,0.3940881962735773,-0.0939937521884163,0.6570135746606335,0.2180995475113122,0.3583710407239819,0.3782805429864253,0.285972850678733,0.1782805429864253
structured_mlp,raw,1.0,entropy_max,0,0.0,,,,,,,,,
