model_name,label,feature_name,feature_group,mean_abs_attribution,rank
fair_concat_mlp,STTC,QRS_Dur_aVF_iqr,duration,0.0260385405272245,22
fair_concat_mlp,STTC,T_Amp_aVL_iqr,amplitude,0.0255159568041563,23
fair_concat_mlp,STTC,P_Amp_V4,amplitude,0.0255057532340288,24
fair_concat_mlp,STTC,S_Amp_III_iqr,amplitude,0.0249097105115652,25
fair_concat_mlp,STTC,Q_Amp_V2,amplitude,0.0246352702379226,26
fair_concat_mlp,STTC,S_Amp_II_iqr,amplitude,0.0240470450371503,27
fair_concat_mlp,STTC,QRS_Dur_V1,duration,0.0229251980781555,28
fair_concat_mlp,STTC,T_Amp_V1,amplitude,0.0224125180393457,29
fair_concat_mlp,STTC,T_Amp_V4,amplitude,0.0218375232070684,30
fair_concat_mlp,STTC,QT_IntCorr_V3,rate / rhythm,0.0210964530706405,31
fair_concat_mlp,STTC,S_Amp_V4_iqr,amplitude,0.0210523679852485,32
fair_concat_mlp,STTC,T_DurFull_V6,duration,0.0210061501711606,33
fair_concat_mlp,STTC,S_Amp_III,amplitude,0.0207932591438293,34
fair_concat_mlp,STTC,P_DurFull_V1,duration,0.0207152012735605,35
fair_concat_mlp,STTC,P_DurFull_V5_iqr,duration,0.0205149818211793,36
fair_concat_mlp,STTC,QRS_Dur_V6_iqr,duration,0.0199750866740942,37
fair_concat_mlp,STTC,PR_Int_I,interval,0.019851729273796,38
fair_concat_mlp,STTC,QRS_Dur_aVF,duration,0.0196251645684242,39
fair_concat_mlp,STTC,P_DurFull_V6,duration,0.019557187333703,40
fair_concat_mlp,STTC,Q_Amp_aVL,amplitude,0.0193357933312654,41
fair_concat_mlp,STTC,S_Amp_aVL_iqr,amplitude,0.0190841853618621,42
fair_concat_mlp,STTC,QT_IntCorr_V3_iqr,rate / rhythm,0.0189708340913057,43
fair_concat_mlp,STTC,QT_IntCorr_V6_iqr,rate / rhythm,0.0186592061072587,44
fair_concat_mlp,STTC,PQ_Int_I,interval,0.0186459552496671,45
fair_concat_mlp,STTC,R_Amp_III,amplitude,0.0186433736234903,46
fair_concat_mlp,STTC,PR_Int_V2,interval,0.0183717440813779,47
fair_concat_mlp,STTC,R_Amp_aVL_iqr,amplitude,0.0183459389954805,48
fair_concat_mlp,STTC,PR_Int_aVF,interval,0.0181182157248258,49
fair_concat_mlp,STTC,R_Amp_V4_iqr,amplitude,0.0181090924888849,50
fair_concat_mlp,CD,QRS_Dur_V1,duration,0.0537156350910663,1
fair_concat_mlp,CD,R_Amp_aVL,amplitude,0.048197329044342,2
fair_concat_mlp,CD,R_Amp_I,amplitude,0.0380623564124107,3
fair_concat_mlp,CD,ST_Elev_V1,lead-specific measurement,0.038052249699831,4
fair_concat_mlp,CD,S_Amp_III,amplitude,0.0363248027861118,5
fair_concat_mlp,CD,QRS_Dur_Global_iqr,duration,0.0344992391765117,6
fair_concat_mlp,CD,QRS_Dur_V1_iqr,duration,0.0343056209385395,7
fair_concat_mlp,CD,Q_Amp_III_iqr,amplitude,0.0341124646365642,8
fair_concat_mlp,CD,P_DurFull_aVL_iqr,duration,0.0299550294876098,9
fair_concat_mlp,CD,T_Amp_V2_iqr,amplitude,0.0299001056700944,10
fair_concat_mlp,CD,T_Amp_aVL_iqr,amplitude,0.0289321821182966,11
fair_concat_mlp,CD,R_Amp_III,amplitude,0.0276670400053262,12
fair_concat_mlp,CD,R_Amp_V5,amplitude,0.0276588127017021,13
fair_concat_mlp,CD,T_DurFull_aVL_iqr,duration,0.0273803230375051,14
fair_concat_mlp,CD,P_DurFull_V1,duration,0.0270066019147634,15
fair_concat_mlp,CD,QT_IntCorr_V5_iqr,rate / rhythm,0.0269705411046743,16
fair_concat_mlp,CD,S_Amp_V2_iqr,amplitude,0.0267348270863294,17
fair_concat_mlp,CD,S_Amp_aVF,amplitude,0.0264077112078666,18
fair_concat_mlp,CD,S_Amp_aVL_iqr,amplitude,0.0263993963599205,19
fair_concat_mlp,CD,P_DurFull_V4,duration,0.0261507797986269,20
fair_concat_mlp,CD,QRS_Dur_aVF,duration,0.0259289685636758,21
fair_concat_mlp,CD,P_Morph_aVL_iqr,morphology,0.0256469007581472,22
fair_concat_mlp,CD,QRS_Dur_aVL_iqr,duration,0.0250738989561796,23
fair_concat_mlp,CD,P_DurFull_V4_iqr,duration,0.0241517424583435,24
fair_concat_mlp,CD,R_Amp_V3,amplitude,0.0229885336011648,25
fair_concat_mlp,CD,T_Amp_I_iqr,amplitude,0.0228649284690618,26
fair_concat_mlp,CD,R_Amp_I_iqr,amplitude,0.0228124987334013,27
fair_concat_mlp,CD,T_Amp_V2,amplitude,0.0227999705821275,28
fair_concat_mlp,CD,Q_Amp_aVL_iqr,amplitude,0.0223147589713335,29
fair_concat_mlp,CD,P_DurFull_III,duration,0.022308275103569,30
fair_concat_mlp,CD,PR_Int_V6_iqr,interval,0.0222088918089866,31
fair_concat_mlp,CD,R_Amp_V6,amplitude,0.0220414325594902,32
fair_concat_mlp,CD,P_DurFull_V5_iqr,duration,0.0213578883558511,33
fair_concat_mlp,CD,QRS_Dur_I_iqr,duration,0.0212143883109092,34
fair_concat_mlp,CD,QRS_Dur_I,duration,0.0210919473320245,35
fair_concat_mlp,CD,P_DurFull_V3_iqr,duration,0.0210368707776069,36
fair_concat_mlp,CD,Q_Amp_V2_iqr,amplitude,0.0210208371281623,37
fair_concat_mlp,CD,S_Amp_aVR,amplitude,0.0208451878279447,38
fair_concat_mlp,CD,PR_Int_II_iqr,interval,0.0206311624497175,39
fair_concat_mlp,CD,T_DurFull_V6_iqr,duration,0.0205611977726221,40
fair_concat_mlp,CD,R_Amp_aVR,amplitude,0.0205519068986177,41
fair_concat_mlp,CD,PR_Int_aVF,interval,0.0202661212533712,42
fair_concat_mlp,CD,Q_Amp_I_iqr,amplitude,0.0199827887117862,43
fair_concat_mlp,CD,S_Amp_II,amplitude,0.0198278073221445,44
fair_concat_mlp,CD,QT_IntCorr_III_iqr,rate / rhythm,0.0196336079388856,45
fair_concat_mlp,CD,ST_Elev_III_iqr,lead-specific measurement,0.0196172036230564,46
fair_concat_mlp,CD,QT_IntCorr_V3,rate / rhythm,0.0195935312658548,47
fair_concat_mlp,CD,PQ_Int_II,interval,0.0193006675690412,48
fair_concat_mlp,CD,ST_Elev_aVR_iqr,lead-specific measurement,0.0192296542227268,49
fair_concat_mlp,CD,T_Amp_II,amplitude,0.0191370900720357,50
fair_concat_mlp,HYP,R_Amp_V5,amplitude,0.1185808107256889,1
fair_concat_mlp,HYP,R_Amp_V6,amplitude,0.1044841930270195,2
fair_concat_mlp,HYP,R_Amp_aVL,amplitude,0.0810351893305778,3
fair_concat_mlp,HYP,T_Amp_V2,amplitude,0.0701965168118476,4
fair_concat_mlp,HYP,R_Amp_I,amplitude,0.0693278685212135,5
fair_concat_mlp,HYP,R_Amp_V1,amplitude,0.0686289444565773,6
fair_concat_mlp,HYP,S_Amp_III,amplitude,0.0580084435641765,7
fair_concat_mlp,HYP,R_Amp_V4,amplitude,0.0576405972242355,8
fair_concat_mlp,HYP,P_DurFull_V3_iqr,duration,0.048148974776268,9
fair_concat_mlp,HYP,P_Amp_aVF,amplitude,0.0479137748479843,10
fair_concat_mlp,HYP,R_Amp_III,amplitude,0.0438397713005542,11
fair_concat_mlp,HYP,S_Amp_V5,amplitude,0.0425731427967548,12
fair_concat_mlp,HYP,P_Amp_II,amplitude,0.0420349240303039,13
fair_concat_mlp,HYP,R_Amp_aVR,amplitude,0.041764061897993,14
fair_concat_mlp,HYP,P_Amp_aVL_iqr,amplitude,0.041598405689001,15
fair_concat_mlp,HYP,T_Amp_aVR,amplitude,0.0409951619803905,16
fair_concat_mlp,HYP,S_Amp_aVR,amplitude,0.03964838758111,17
fair_concat_mlp,HYP,S_Amp_III_iqr,amplitude,0.0392260700464248,18
fair_concat_mlp,HYP,QT_Int_V5_iqr,interval,0.0354223251342773,19
fair_concat_mlp,HYP,P_Morph_V2_iqr,morphology,0.0351865552365779,20
fair_concat_mlp,HYP,S_Amp_II_iqr,amplitude,0.0349239110946655,21
fair_concat_mlp,HYP,QT_IntCorr_V2,rate / rhythm,0.0342172645032405,22
fair_concat_mlp,HYP,T_Amp_aVF_iqr,amplitude,0.0333051346242427,23
fair_concat_mlp,HYP,P_DurFull_III,duration,0.0326294228434562,24
fair_concat_mlp,HYP,R_Amp_V2,amplitude,0.0324863903224468,25
fair_concat_mlp,HYP,P_Morph_V2,morphology,0.0319176875054836,26
fair_concat_mlp,HYP,PQ_Int_I,interval,0.0317666791379451,27
fair_concat_mlp,HYP,QT_IntCorr_V3,rate / rhythm,0.0313482172787189,28
fair_concat_mlp,HYP,S_Amp_V6,amplitude,0.0305419918149709,29
fair_concat_mlp,HYP,QRS_Dur_V3_iqr,duration,0.0301411170512437,30
fair_concat_mlp,HYP,S_Amp_aVL_iqr,amplitude,0.0299638863652944,31
fair_concat_mlp,HYP,P_Amp_III,amplitude,0.02994005382061,32
fair_concat_mlp,HYP,QRS_Dur_aVR_iqr,duration,0.0294560622423887,33
fair_concat_mlp,HYP,P_Amp_V4,amplitude,0.0291584134101867,34
fair_concat_mlp,HYP,PR_Int_I,interval,0.0291317645460367,35
fair_concat_mlp,HYP,P_Amp_aVL,amplitude,0.028052570298314,36
fair_concat_mlp,HYP,QRS_Dur_Global_iqr,duration,0.0277872774749994,37
fair_concat_mlp,HYP,S_Amp_II,amplitude,0.0277701392769813,38
fair_concat_mlp,HYP,QT_IntCorr_V4,rate / rhythm,0.0276554282754659,39
fair_concat_mlp,HYP,ST_Elev_V1,lead-specific measurement,0.0268091466277837,40
fair_concat_mlp,HYP,T_Amp_II,amplitude,0.0266911666840314,41
fair_concat_mlp,HYP,PR_Int_V1_iqr,interval,0.0266082268208265,42
fair_concat_mlp,HYP,PQ_Int_aVF,interval,0.0265920255333185,43
fair_concat_mlp,HYP,QRS_Dur_V6_iqr,duration,0.0263615231961011,44
fair_concat_mlp,HYP,S_Amp_V3,amplitude,0.0262303482741117,45
fair_concat_mlp,HYP,Q_Amp_III_iqr,amplitude,0.0260355044156312,46
fair_concat_mlp,HYP,T_Amp_V4,amplitude,0.0258013885468244,47
fair_concat_mlp,HYP,QT_Int_V2,interval,0.0254900306463241,48
fair_concat_mlp,HYP,Q_Amp_V2,amplitude,0.0251993406563997,49
fair_concat_mlp,HYP,PR_Int_II_iqr,interval,0.0250269901007413,50
gated_fusion_mlp,NORM,R_Amp_V6,amplitude,0.0609169267117977,1
gated_fusion_mlp,NORM,R_Amp_V5,amplitude,0.0591435134410858,2
gated_fusion_mlp,NORM,P_Morph_V2_iqr,morphology,0.0427521467208862,3
gated_fusion_mlp,NORM,R_Amp_aVL,amplitude,0.0366879254579544,4
gated_fusion_mlp,NORM,S_Amp_V4_iqr,amplitude,0.0335128791630268,5
gated_fusion_mlp,NORM,R_Amp_V1,amplitude,0.0326822847127914,6
gated_fusion_mlp,NORM,T_Amp_V4_iqr,amplitude,0.031589712947607,7
gated_fusion_mlp,NORM,S_Amp_III,amplitude,0.0313298590481281,8
gated_fusion_mlp,NORM,T_Amp_V2,amplitude,0.0308806002140045,9
gated_fusion_mlp,NORM,HA__Global,other,0.0267192889004945,10
gated_fusion_mlp,NORM,R_Amp_V4,amplitude,0.0255949273705482,11
gated_fusion_mlp,NORM,QRS_Dur_V3_iqr,duration,0.0253650192171335,12
gated_fusion_mlp,NORM,R_Amp_I,amplitude,0.0245042443275451,13
gated_fusion_mlp,NORM,P_Amp_aVF,amplitude,0.0238678362220525,14
gated_fusion_mlp,NORM,S_Amp_aVL_iqr,amplitude,0.0222411677241325,15
gated_fusion_mlp,NORM,P_Amp_V4_iqr,amplitude,0.0217814818024635,16
gated_fusion_mlp,NORM,P_DurFull_V3_iqr,duration,0.0211375206708908,17
gated_fusion_mlp,NORM,S_Amp_V2_iqr,amplitude,0.021085076034069,18
gated_fusion_mlp,NORM,P_Morph_V2,morphology,0.020331909880042,19
gated_fusion_mlp,NORM,QRS_Dur_aVR_iqr,duration,0.0196582302451133,20
gated_fusion_mlp,NORM,QRS_Dur_V1,duration,0.019567746669054,21
gated_fusion_mlp,NORM,P_Amp_V4,amplitude,0.0194118320941925,22
gated_fusion_mlp,NORM,PQ_Int_aVF,interval,0.0186976566910743,23
gated_fusion_mlp,NORM,T_Amp_V4,amplitude,0.0183211416006088,24
gated_fusion_mlp,NORM,T_Amp_V2_iqr,amplitude,0.0181056018918752,25
gated_fusion_mlp,NORM,R_Amp_III,amplitude,0.0179652646183967,26
gated_fusion_mlp,NORM,R_Amp_V3,amplitude,0.0179307628422975,27
gated_fusion_mlp,NORM,S_Amp_V3_iqr,amplitude,0.017765138298273,28
gated_fusion_mlp,NORM,P_Amp_aVL,amplitude,0.0166407693177461,29
gated_fusion_mlp,NORM,T_Amp_V3,amplitude,0.01663488894701,30
gated_fusion_mlp,NORM,P_Morph_aVL,morphology,0.0165734961628913,31
gated_fusion_mlp,NORM,QRS_Dur_V2,duration,0.0165674649178981,32
gated_fusion_mlp,NORM,Q_Amp_V3_iqr,amplitude,0.0161840375512838,33
gated_fusion_mlp,NORM,T_Amp_aVF_iqr,amplitude,0.0161128547042608,34
gated_fusion_mlp,NORM,P_DurFull_III,duration,0.016013590618968,35
gated_fusion_mlp,NORM,T_Amp_V3_iqr,amplitude,0.015928940847516,36
gated_fusion_mlp,NORM,P_Amp_III,amplitude,0.0158725772053003,37
gated_fusion_mlp,NORM,T_Amp_V1,amplitude,0.0157877970486879,38
gated_fusion_mlp,NORM,QRS_Dur_Global_iqr,duration,0.0153680508956313,39
gated_fusion_mlp,NORM,T_DurFull_V6_iqr,duration,0.0149329379200935,40
gated_fusion_mlp,NORM,Q_Amp_V3,amplitude,0.0148483300581574,41
gated_fusion_mlp,NORM,Q_Amp_V6,amplitude,0.0148312672972679,42
gated_fusion_mlp,NORM,PR_Int_V3,interval,0.0147654712200164,43
gated_fusion_mlp,NORM,PR_Int_I,interval,0.0146039752289652,44
gated_fusion_mlp,NORM,R_Amp_V2_iqr,amplitude,0.0145920431241393,45
gated_fusion_mlp,NORM,QT_Int_Global_iqr,interval,0.0143569149076938,46
gated_fusion_mlp,NORM,R_Amp_aVR,amplitude,0.0142235858365893,47
gated_fusion_mlp,NORM,T_DurFull_V2,duration,0.0141214812174439,48
gated_fusion_mlp,NORM,P_DurFull_V1,duration,0.0138913840055465,49
gated_fusion_mlp,NORM,QT_Int_V5_iqr,interval,0.0138420285657048,50
gated_fusion_mlp,MI,P_Morph_V2_iqr,morphology,0.0398670993745327,1
gated_fusion_mlp,MI,R_Amp_aVL_iqr,amplitude,0.0306802187114954,2
gated_fusion_mlp,MI,P_DurFull_I,duration,0.021867087110877,3
gated_fusion_mlp,MI,ST_Elev_V5_iqr,lead-specific measurement,0.0208627209067344,4
gated_fusion_mlp,MI,S_Amp_V2_iqr,amplitude,0.0208333414047956,5
gated_fusion_mlp,MI,S_Amp_III_iqr,amplitude,0.020094072446227,6
gated_fusion_mlp,MI,QT_Int_V5_iqr,interval,0.0199688747525215,7
gated_fusion_mlp,MI,Q_Amp_III_iqr,amplitude,0.0193742476403713,8
gated_fusion_mlp,MI,P_Amp_aVL_iqr,amplitude,0.0172049608081579,9
gated_fusion_mlp,MI,T_DurFull_I,duration,0.0171699486672878,10
gated_fusion_mlp,MI,Q_Amp_aVF_iqr,amplitude,0.0167460162192583,11
gated_fusion_mlp,MI,R_Amp_V3,amplitude,0.0166931860148906,12
gated_fusion_mlp,MI,QRS_Dur_I_iqr,duration,0.0161642171442508,13
gated_fusion_mlp,MI,T_Amp_aVF,amplitude,0.0160189289599657,14
gated_fusion_mlp,MI,Q_Amp_III,amplitude,0.0159732941538095,15
gated_fusion_mlp,MI,ST_Elev_V1,lead-specific measurement,0.0158148389309644,16
gated_fusion_mlp,MI,Q_Amp_V1,amplitude,0.0157284010201692,17
gated_fusion_mlp,MI,S_Amp_III,amplitude,0.0156960431486368,18
gated_fusion_mlp,MI,T_Amp_V2_iqr,amplitude,0.0156632345169782,19
gated_fusion_mlp,MI,QRS_Dur_III,duration,0.0154839856550097,20
gated_fusion_mlp,MI,Q_Amp_aVL_iqr,amplitude,0.015379331074655,21
gated_fusion_mlp,MI,QT_IntCorr_V5_iqr,rate / rhythm,0.0153261609375476,22
gated_fusion_mlp,MI,T_Amp_V3_iqr,amplitude,0.0146214440464973,23
gated_fusion_mlp,MI,P_DurFull_V3,duration,0.0145155088976025,24
gated_fusion_mlp,MI,HA__Global,other,0.0144313974305987,25
gated_fusion_mlp,MI,R_Amp_V5,amplitude,0.0143165476620197,26
gated_fusion_mlp,MI,QRS_Dur_V1,duration,0.01423807349056,27
gated_fusion_mlp,MI,T_DurFull_V2,duration,0.0141741335391998,28
gated_fusion_mlp,MI,QRS_Dur_V6_iqr,duration,0.0141204977408051,29
gated_fusion_mlp,MI,QRS_Dur_aVR_iqr,duration,0.0139561258256435,30
gated_fusion_mlp,MI,PR_Int_aVF,interval,0.0138376066461205,31
gated_fusion_mlp,MI,P_Amp_aVF,amplitude,0.0137354498729109,32
gated_fusion_mlp,MI,QT_Int_I,interval,0.0135551923885941,33
gated_fusion_mlp,MI,T_DurFull_aVL,duration,0.0133542157709598,34
gated_fusion_mlp,MI,ST_Elev_V2,lead-specific measurement,0.0130948340520262,35
gated_fusion_mlp,MI,Q_Amp_aVL,amplitude,0.0130837084725499,36
gated_fusion_mlp,MI,PR_Int_V2,interval,0.0129831945523619,37
gated_fusion_mlp,MI,Q_Amp_V3,amplitude,0.0127838775515556,38
gated_fusion_mlp,MI,R_Amp_V2,amplitude,0.0126335090026259,39
gated_fusion_mlp,MI,P_Amp_V3_iqr,amplitude,0.0125887254253029,40
gated_fusion_mlp,MI,QRS_Dur_aVL_iqr,duration,0.0125658782199025,41
gated_fusion_mlp,MI,QRS_Dur_V4_iqr,duration,0.012435644865036,42
gated_fusion_mlp,MI,QT_Int_V3_iqr,interval,0.0123119736090302,43
gated_fusion_mlp,MI,PR_Int_V3,interval,0.0121207991614937,44
gated_fusion_mlp,MI,PQ_Int_aVF,interval,0.0116848209872841,45
gated_fusion_mlp,MI,P_Amp_III,amplitude,0.011656254529953,46
gated_fusion_mlp,MI,PR_Int_V1,interval,0.0115326819941401,47
gated_fusion_mlp,MI,T_Amp_I_iqr,amplitude,0.0113879023119807,48
gated_fusion_mlp,MI,P_DurFull_V1_iqr,duration,0.0113064395263791,49
gated_fusion_mlp,MI,T_DurFull_V5,duration,0.0113009931519627,50
gated_fusion_mlp,STTC,P_Morph_V2_iqr,morphology,0.0392590016126632,1
gated_fusion_mlp,STTC,S_Amp_V2_iqr,amplitude,0.0271807387471199,2
gated_fusion_mlp,STTC,T_Amp_V2,amplitude,0.0257322192192077,3
gated_fusion_mlp,STTC,R_Amp_V6,amplitude,0.0249812807887792,4
gated_fusion_mlp,STTC,T_DurFull_V2,duration,0.0243595894426107,5
gated_fusion_mlp,STTC,R_Amp_V5,amplitude,0.0241798982024192,6
gated_fusion_mlp,STTC,T_Amp_V4_iqr,amplitude,0.0235043298453092,7
gated_fusion_mlp,STTC,Q_Amp_V3,amplitude,0.0225832462310791,8
gated_fusion_mlp,STTC,P_DurFull_V3_iqr,duration,0.021067788824439,9
gated_fusion_mlp,STTC,HA__Global,other,0.0190340876579284,10
gated_fusion_mlp,STTC,R_Amp_V1,amplitude,0.0176885705441236,11
gated_fusion_mlp,STTC,T_Amp_V1,amplitude,0.0169220864772796,12
gated_fusion_mlp,STTC,T_DurFull_V6,duration,0.0165779944509267,13
gated_fusion_mlp,STTC,QRS_Dur_aVR_iqr,duration,0.0156117537990212,14
gated_fusion_mlp,STTC,QT_IntCorr_V6,rate / rhythm,0.0155632691457867,15
gated_fusion_mlp,STTC,P_Amp_aVF,amplitude,0.0154707431793212,16
gated_fusion_mlp,STTC,ST_Elev_III_iqr,lead-specific measurement,0.0154315615072846,17
gated_fusion_mlp,STTC,T_DurFull_V2_iqr,duration,0.0152285769581794,18
gated_fusion_mlp,STTC,T_Amp_aVF,amplitude,0.0148360738530755,19
gated_fusion_mlp,STTC,QT_Int_V5_iqr,interval,0.0148278251290321,20
gated_fusion_mlp,STTC,T_DurFull_V5_iqr,duration,0.0148187326267361,21
gated_fusion_mlp,STTC,QT_Int_V6_iqr,interval,0.0146401999518275,22
gated_fusion_mlp,STTC,P_Amp_V4_iqr,amplitude,0.0145366108044981,23
gated_fusion_mlp,STTC,R_Amp_V3,amplitude,0.0144992917776107,24
gated_fusion_mlp,STTC,S_Amp_V4_iqr,amplitude,0.0142457904294133,25
gated_fusion_mlp,STTC,T_DurFull_V6_iqr,duration,0.0142043931409716,26
gated_fusion_mlp,STTC,PR_Int_V3,interval,0.0141342254355549,27
gated_fusion_mlp,STTC,S_Amp_aVL_iqr,amplitude,0.0140865966677665,28
gated_fusion_mlp,STTC,PR_Int_V2,interval,0.0138803357258439,29
gated_fusion_mlp,STTC,QT_Int_V6,interval,0.0138051286339759,30
gated_fusion_mlp,STTC,T_Amp_aVF_iqr,amplitude,0.0136613063514232,31
gated_fusion_mlp,STTC,P_DurFull_V2_iqr,duration,0.0133576393127441,32
gated_fusion_mlp,STTC,PQ_Int_I,interval,0.0127143440768122,33
gated_fusion_mlp,STTC,QT_IntCorr_V2_iqr,rate / rhythm,0.0126917362213134,34
gated_fusion_mlp,STTC,T_Amp_V3,amplitude,0.0125475786626338,35
gated_fusion_mlp,STTC,QRS_Dur_aVF_iqr,duration,0.0122918924316763,36
gated_fusion_mlp,STTC,R_Amp_aVL,amplitude,0.012287707068026,37
gated_fusion_mlp,STTC,P_Amp_V4,amplitude,0.0121146542951464,38
gated_fusion_mlp,STTC,PQ_Int_aVF,interval,0.0121038211509585,39
gated_fusion_mlp,STTC,P_DurFull_V5,duration,0.012082751840353,40
gated_fusion_mlp,STTC,QRS_Dur_Global_iqr,duration,0.0118772787973284,41
gated_fusion_mlp,STTC,P_DurFull_III,duration,0.0118481470271945,42
gated_fusion_mlp,STTC,T_DurFull_aVL,duration,0.0116970548406243,43
gated_fusion_mlp,STTC,PQ_Int_V2,interval,0.0116140926256775,44
gated_fusion_mlp,STTC,ST_Elev_V5_iqr,lead-specific measurement,0.0115037513896822,45
gated_fusion_mlp,STTC,S_Amp_aVF_iqr,amplitude,0.0113748060539364,46
gated_fusion_mlp,STTC,P_DurFull_V6_iqr,duration,0.0113038485869765,47
gated_fusion_mlp,STTC,QT_IntCorr_V5_iqr,rate / rhythm,0.0112541271373629,48
gated_fusion_mlp,STTC,T_Amp_aVR,amplitude,0.0112457564100623,49
gated_fusion_mlp,STTC,S_Amp_III,amplitude,0.0109281139448285,50
gated_fusion_mlp,CD,QRS_Dur_V1,duration,0.0384690091013908,1
gated_fusion_mlp,CD,P_Morph_V2_iqr,morphology,0.0213985443115234,2
gated_fusion_mlp,CD,S_Amp_III,amplitude,0.0206568501889705,3
gated_fusion_mlp,CD,R_Amp_V5,amplitude,0.0186065230518579,4
gated_fusion_mlp,CD,R_Amp_aVL,amplitude,0.018305717036128,5
gated_fusion_mlp,CD,R_Amp_V6,amplitude,0.0181760620325803,6
gated_fusion_mlp,CD,Q_Amp_III_iqr,amplitude,0.0181268397718668,7
gated_fusion_mlp,CD,QRS_Dur_aVF,duration,0.0176775250583887,8
gated_fusion_mlp,CD,R_Amp_I,amplitude,0.017381839454174,9
gated_fusion_mlp,CD,R_Amp_V3,amplitude,0.0161621067672967,10
gated_fusion_mlp,CD,ST_Elev_V1,lead-specific measurement,0.0160681810230016,11
gated_fusion_mlp,CD,P_DurFull_V4,duration,0.0154596017673611,12
gated_fusion_mlp,CD,QRS_Dur_V1_iqr,duration,0.0154114365577697,13
gated_fusion_mlp,CD,QRS_Dur_V6_iqr,duration,0.0149198500439524,14
gated_fusion_mlp,CD,T_DurFull_V3,duration,0.0142476931214332,15
gated_fusion_mlp,CD,QRS_Dur_aVR_iqr,duration,0.0137797147035598,16
gated_fusion_mlp,CD,T_DurFull_V6_iqr,duration,0.012952696532011,17
gated_fusion_mlp,CD,QT_IntCorr_V5_iqr,rate / rhythm,0.0127803487703204,18
gated_fusion_mlp,CD,PR_Int_I,interval,0.0127677917480468,19
gated_fusion_mlp,CD,PR_Int_aVF,interval,0.0127610294148325,20
gated_fusion_mlp,CD,QT_IntCorr_V6,rate / rhythm,0.0126680014654994,21
gated_fusion_mlp,CD,T_Amp_V2_iqr,amplitude,0.0122645506635308,22
gated_fusion_mlp,CD,QRS_Dur_I_iqr,duration,0.0121813053265213,23
gated_fusion_mlp,CD,ST_Elev_aVF,lead-specific measurement,0.0121496329084038,24
gated_fusion_mlp,CD,T_DurFull_V6,duration,0.0120569765567779,25
gated_fusion_mlp,CD,R_Amp_III,amplitude,0.0117444740608334,26
gated_fusion_mlp,CD,P_DurFull_V3_iqr,duration,0.0116786211729049,27
gated_fusion_mlp,CD,R_Amp_V4,amplitude,0.0115505056455731,28
gated_fusion_mlp,CD,T_DurFull_aVL_iqr,duration,0.0115140341222286,29
gated_fusion_mlp,CD,R_Amp_V1,amplitude,0.0111900111660361,30
gated_fusion_mlp,CD,P_DurFull_V1,duration,0.0110342958942055,31
gated_fusion_mlp,CD,P_DurFull_V5_iqr,duration,0.0110261896625161,32
gated_fusion_mlp,CD,ST_Elev_V6_iqr,lead-specific measurement,0.0109997652471065,33
gated_fusion_mlp,CD,T_Amp_V2,amplitude,0.0108939288184046,34
gated_fusion_mlp,CD,HA__Global,other,0.010862031020224,35
gated_fusion_mlp,CD,T_DurFull_III_iqr,duration,0.0108476467430591,36
gated_fusion_mlp,CD,P_DurFull_V2,duration,0.0108123160898685,37
gated_fusion_mlp,CD,Q_Amp_aVL_iqr,amplitude,0.0108005749061703,38
gated_fusion_mlp,CD,QT_Int_V2_iqr,interval,0.010762077756226,39
gated_fusion_mlp,CD,T_DurFull_V2,duration,0.0107137337327003,40
gated_fusion_mlp,CD,P_DurFull_III,duration,0.010525818914175,41
gated_fusion_mlp,CD,P_DurFull_aVL_iqr,duration,0.0104459337890148,42
gated_fusion_mlp,CD,QT_IntCorr_V4,rate / rhythm,0.0103759113699197,43
gated_fusion_mlp,CD,T_Amp_aVL_iqr,amplitude,0.0100635150447487,44
gated_fusion_mlp,CD,PR_Int_V6,interval,0.010030061006546,45
gated_fusion_mlp,CD,T_Amp_I_iqr,amplitude,0.0100291753187775,46
gated_fusion_mlp,CD,PQ_Int_III,interval,0.0099524157121777,47
gated_fusion_mlp,CD,PQ_Int_aVF,interval,0.0099295563995838,48
gated_fusion_mlp,CD,S_Amp_V2_iqr,amplitude,0.0098727289587259,49
gated_fusion_mlp,CD,S_Amp_III_iqr,amplitude,0.0098702488467097,50
gated_fusion_mlp,HYP,R_Amp_V5,amplitude,0.1087001860141754,1
gated_fusion_mlp,HYP,R_Amp_V6,amplitude,0.1075988709926605,2
gated_fusion_mlp,HYP,R_Amp_V1,amplitude,0.0684774219989776,3
gated_fusion_mlp,HYP,R_Amp_aVL,amplitude,0.0683070719242096,4
gated_fusion_mlp,HYP,R_Amp_I,amplitude,0.0635636895895004,5
gated_fusion_mlp,HYP,S_Amp_III,amplitude,0.0573667548596859,6
gated_fusion_mlp,HYP,R_Amp_V4,amplitude,0.0494785718619823,7
gated_fusion_mlp,HYP,T_Amp_V4_iqr,amplitude,0.0469622425734996,8
gated_fusion_mlp,HYP,T_Amp_V2,amplitude,0.045141976326704,9
gated_fusion_mlp,HYP,S_Amp_V4_iqr,amplitude,0.0443884767591953,10
gated_fusion_mlp,HYP,P_Morph_V2_iqr,morphology,0.0434882938861846,11
gated_fusion_mlp,HYP,P_Morph_V2,morphology,0.0406776927411556,12
gated_fusion_mlp,HYP,P_Amp_aVF,amplitude,0.0395487435162067,13
