model_name,probability_mode,uncertainty_score,split,coverage,cutoff_source,uncertainty_cutoff,retained_n,referred_n,referral_fraction,retained_macro_auroc,retained_macro_average_precision,retained_macro_f1,retained_micro_f1,retained_brier,retained_ece,referred_macro_auroc,referred_macro_f1,overall_macro_auroc,overall_macro_f1,reason
strong_signal_only,temperature_scaled,entropy_macro,test,1.0,validation,inf,2198,0,0.0,0.9098145514801864,0.7720569033583059,0.7102072525783615,0.7508783670737829,0.0902657783899369,0.0319842105400555,,,0.9098145514801864,0.7102072525783615,empty retained or referred subset at this coverage
strong_signal_only,temperature_scaled,entropy_macro,test,0.9,validation,0.4629201637776776,1982,216,0.0982711555959963,0.9171731619561272,0.7860497969832425,0.7256501461980835,0.7719231500856002,0.0822845832558345,0.0291499382117133,0.7711800051277102,0.5523062709857505,0.9098145514801864,0.7102072525783615,
strong_signal_only,temperature_scaled,entropy_macro,test,0.8,validation,0.4123213586171723,1756,442,0.2010919017288444,0.9237220935255468,0.798071999601365,0.7419589860586825,0.7961938481965036,0.0735339788972578,0.0255528653944518,0.7998823558345082,0.5858316620509767,0.9098145514801864,0.7102072525783615,
strong_signal_only,temperature_scaled,entropy_macro,test,0.7,validation,0.3716061594309146,1516,682,0.3102820746132848,0.9286957803672652,0.8048744271013619,0.7535471277150417,0.8182060154378493,0.0646473976169799,0.0202857485388784,0.8243177944583181,0.6148787605667906,0.9098145514801864,0.7102072525783615,
strong_signal_only,temperature_scaled,entropy_macro,test,0.6,validation,0.3358425467889494,1302,896,0.4076433121019108,0.9331760910437228,0.8108377429145801,0.7634620593733036,0.840486867392697,0.0569155587798044,0.0185917987975881,0.8410547163789724,0.6344345647143826,0.9098145514801864,0.7102072525783615,
strong_signal_only,temperature_scaled,entropy_macro,test,0.5,validation,0.2988319322454229,1057,1141,0.5191082802547771,0.9334982043818112,0.8143452078007318,0.7711326602293113,0.8629232039636664,0.0486204657969356,0.0179535079968217,0.8591397954186382,0.6571434639018192,0.9098145514801864,0.7102072525783615,
fair_concat_mlp,temperature_scaled,entropy_macro,test,1.0,validation,inf,2198,0,0.0,0.9192507455884116,0.7952891946259257,0.7240411972108871,0.7610355127779621,0.0863555012558513,0.0282842651803176,,,0.9192507455884116,0.7240411972108871,empty retained or referred subset at this coverage
fair_concat_mlp,temperature_scaled,entropy_macro,test,0.9,validation,0.4578599657880115,1986,212,0.0964513193812556,0.9256704588159316,0.8089008533480296,0.744448517900542,0.7866314199395771,0.0781076553653734,0.0261901042477193,0.784644244096025,0.5442520030409055,0.9192507455884116,0.7240411972108871,
fair_concat_mlp,temperature_scaled,entropy_macro,test,0.8,validation,0.4053892704593346,1756,442,0.2010919017288444,0.93153110029821,0.822789128995338,0.7574694389668032,0.8059635068980864,0.0697754735248675,0.0224978123805321,0.8069622167545083,0.5848047282470514,0.9192507455884116,0.7240411972108871,
fair_concat_mlp,temperature_scaled,entropy_macro,test,0.7,validation,0.3655469290947681,1546,652,0.2966333030027298,0.9360675725221944,0.8305904062709255,0.7633344907113542,0.8207004704652379,0.0633752089644917,0.021340440645114,0.8353497998288877,0.6275778747167451,0.9192507455884116,0.7240411972108871,
fair_concat_mlp,temperature_scaled,entropy_macro,test,0.6,validation,0.3268565979719123,1286,912,0.4149226569608735,0.9369187304943029,0.8326483180691536,0.7682432966153497,0.8490066225165563,0.0529829605960278,0.0181603045820635,0.8536256361430559,0.6495733070937053,0.9192507455884116,0.7240411972108871,
fair_concat_mlp,temperature_scaled,entropy_macro,test,0.5,validation,0.2897342269465853,1077,1121,0.5100090991810737,0.933683569490558,0.8180198769437812,0.7765486800144811,0.8752093802345059,0.0454089052494663,0.016653690208217,0.868884318281574,0.6673832090718022,0.9192507455884116,0.7240411972108871,
gated_fusion_mlp,temperature_scaled,entropy_macro,test,1.0,validation,inf,2198,0,0.0,0.9195696937646384,0.797778685859135,0.7313783251237391,0.7683791731534336,0.0844206014376443,0.0192763995788093,,,0.9195696937646384,0.7313783251237391,empty retained or referred subset at this coverage
gated_fusion_mlp,temperature_scaled,entropy_macro,test,0.9,validation,0.4587003805880466,1980,218,0.0991810737033666,0.9257936777470328,0.8106315442343887,0.7504490796590744,0.7935688765383089,0.0757829678993318,0.0165406026840781,0.7818583930894661,0.5572759767713359,0.9195696937646384,0.7313783251237391,
gated_fusion_mlp,temperature_scaled,entropy_macro,test,0.8,validation,0.4097992372868955,1757,441,0.2006369426751592,0.9302500731581232,0.8189087972170419,0.7596679384162239,0.8119499768411301,0.0686779283619622,0.0160639460734564,0.8251828542830297,0.6142284766141526,0.9195696937646384,0.7313783251237391,
gated_fusion_mlp,temperature_scaled,entropy_macro,test,0.7,validation,0.3633866192408151,1530,668,0.3039126478616925,0.9357660282372852,0.8286315459319917,0.774960845133146,0.836977580957653,0.0600095876600621,0.0160253889117379,0.8398350522494639,0.635079097478626,0.9195696937646384,0.7313783251237391,
gated_fusion_mlp,temperature_scaled,entropy_macro,test,0.6,validation,0.3243551729854778,1296,902,0.4103730664240218,0.9369107000708468,0.8329394233876514,0.7878868958873573,0.8592692828146143,0.0524382933481758,0.0145509137206136,0.8595433828114057,0.6565437988682963,0.9195696937646384,0.7313783251237391,
gated_fusion_mlp,temperature_scaled,entropy_macro,test,0.5,validation,0.2857657966073929,1089,1109,0.5045495905368517,0.9383614843612884,0.8361574887449962,0.8027717298168247,0.8848384424192212,0.0434243534701116,0.0128665167869356,0.8671396315401048,0.6688862657491622,0.9195696937646384,0.7313783251237391,
